Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average power (w),Max power (w),Min power (w),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Unknown duration (ms),Walking duration (ms),Running duration (ms),Stationary biking duration (ms),Hiking duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),REM sleeping duration (ms),Awake mid-sleeping duration (ms)
2018-09-28,216,1932.3904438257125,15908.651017308235,110.0,110,,,,-23.5776608,-46.7428691,-23.5313938,-46.6932842,,,,1.4623231071290335,14.893935203552246,0.0688348114490509,15507,,,,2794839,45357303,,10643074,,,,1980000,,8760000,11160000,660000
2018-09-29,33,1026.4498444903934,10174.174419879913,29.0,29,,,,-23.5743,-46.7307232,-23.5389939,-46.6940217,,,,6.338759865881481,6.899659633636475,0.14983969926834106,146,,,,1890328,51215067,,,,,,,,,,
2018-10-01,,694.1339728009259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,,1357.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,12,1392.5519183415672,3492.0,12.0,12,,,,,,,,,,,4.744565010070801,4.744565010070801,4.744565010070801,,,,,736000,,,,,,,,,,,
2018-10-04,,1357.7499080351206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,83,1554.8330659915837,9797.281543970108,52.0,52,,,,-23.5675582,-46.710627,-23.5376396,-46.6926118,,,,1.1935100470919244,6.691403865814209,0.09112930297851562,2764,56.35000038146973,56.70000076293945,56.0,2967135,38232646,,1969437,,,,,,,,
2018-10-06,106,1665.090594158755,4946.5722633600235,44.0,44,,,,-23.5395523,-46.7271351,-23.5320973,-46.7082167,,,,0.9774952771839747,5.251397132873535,0.2349497377872467,6993,,,,1397877,76674595,,5732069,,,,,,,,
2018-10-07,69,1632.7228603950425,8981.045526742935,38.0,36,,,,-23.5584976,-46.708701,-23.5375984,-46.6805419,,,,0.7890474479544126,6.130240440368652,0.09205569326877594,3790,,,,1747753,78214654,,4612687,,,,,,,,
2018-10-08,21,1426.0821886722424,979.2142041921616,13.0,8,,,,-23.5358201,-46.708357,-23.5322786,-46.7078815,,,,0.7577242802004011,1.3931434154510498,0.27382737398147583,2140,,,,,84352232,,1732675,,,,,,,,
2018-10-09,224,1997.11773596008,34920.75466132164,149.0,147,,,,-23.6224982,-46.7363104,-23.538363,-46.6853988,,,,1.3037248894744797,6.347638130187988,0.18892493844032288,8339,55.29999923706055,55.29999923706055,55.29999923706055,7701187,68780921,,6894076,,,,,,,,
2018-10-10,96,1609.4614160422093,11170.289641857147,53.0,53,,,,-23.5607187,-46.7354327,-23.5357824,-46.7083698,,,,1.2391133040934448,10.711419105529785,0.0758034735918045,3438,,,,2979418,78387247,,2739521,116819,,,,,,,
2018-10-11,111,1648.2198650610308,17447.03602540493,84.0,82,,,,-23.5716033,-46.7361167,-23.5357882,-46.6932755,,,,1.6980511720806208,7.915419101715088,0.28430524468421936,4234,,,,4038193,79580103,,2781704,,,,,,,,
2018-10-12,201,1924.3447320544826,24966.240616202354,152.0,150,,,,-23.5510864,-46.7081454,-23.524953,-46.6335122,,,,1.43804305048668,16.336910247802734,0.05793789029121399,14015,,,,4170625,70933229,,8945003,,,,,,,,
2018-10-13,19,1402.5505719155205,455.74976229667664,13.0,13,,,,-23.5358427,-46.7083689,-23.532251,-46.7079573,,,,0.8871396966540265,2.113614797592163,0.08704470098018646,505,56.400001525878906,56.400001525878906,56.400001525878906,829788,84644045,,373682,,,,,,,,
2018-10-14,70,1608.7571060622374,6400.39967751503,38.0,37,,,,-23.5537895,-46.7128907,-23.5344971,-46.6962518,,,,1.0335359928550751,5.285852909088135,0.08332706987857819,3121,,,,1828000,80423307,,3815654,,,,,,,,
2018-10-15,167,1812.2780821650633,14606.99960899353,118.0,117,,,,-23.5708364,-46.7215486,-23.5346103,-46.6998905,,,,1.147157193578068,9.248164176940918,0.022939162328839302,4062,,,,7019328,74311611,,2912278,,,,,,,,
2018-10-16,148,2121.7527840554044,31607.8114900589,95.0,93,,,,-23.5710191,-46.736254,-23.5238788,-46.6465525,,,,1.5261510356263925,28.598974227905273,0.1484924852848053,5992,,,,4566123,71768599,,5507688,,,,,,,,
2018-10-17,149,1755.6374044144306,17862.762211441994,111.0,109,,,,-23.5723216,-46.7362437,-23.5373522,-46.6935942,,,,1.318699027023449,43.66779327392578,0.05896219238638878,4711,,,,5480665,74070269,,5521668,,,,180000,,,,
2018-10-18,101,1643.1462621979338,8539.985581755638,51.0,50,,,,-23.5676486,-46.7126973,-23.5358196,-46.6944028,,,,0.8489401301421547,8.193807601928711,0.17759399116039276,4213,,,,2628692,42424280,,3912111,,,,5580000,,9960000,18720000,
2018-10-19,162,1901.7552341647306,13918.208962321281,77.0,74,,,,-23.5728666,-46.7427688,-23.5373386,-46.7120781,,,,1.4477724088178665,10.106851577758789,0.24674198031425476,10458,,,,2298063,44731867,,9994892,,,,12240000,,11460000,4860000,
2018-10-20,265,2095.5122635607527,10734.785908460617,167.0,166,,,,-23.5741606,-46.7424672,-23.559468,-46.7218776,,,,1.2765514058934997,7.828339576721191,0.21323753893375397,10622,,,,7939932,47829184,,11488144,,,,1680000,,9300000,,
2018-10-21,74,1447.9083534525823,1119.9207706451416,10.0,10,,,,,,,,,,,2.610169619651122,12.835761070251465,0.31497445702552795,5526,,,,,40076650,,2124319,,,,5700000,,6840000,15600000,2340000
2018-10-22,94,1646.967009697583,15624.086112380028,69.0,68,,,,-23.5644728,-46.7345617,-23.5354426,-46.6932539,,,,1.2694234219999685,10.979199409484863,0.30794063210487366,3402,,,,3446685,45743953,,2959409,,,,11040000,,12660000,9060000,
2018-10-23,11,1428.8433380585925,228.95763170719147,,,,,,,,,,,,,0.9032828835445411,1.147649884223938,0.37172529101371765,994,,,,,84232896,,1730774,,,,,,,,
2018-10-24,184,1907.2141529186058,21277.544916033745,149.0,144,,,,-23.5661261,-46.7087851,-23.513449,-46.6503858,,,,1.6870215512936766,6.867581367492676,0.0071080755442380905,3880,56.5,56.5,56.5,8344938,74459229,,3595833,,,,,,,,
2018-10-25,118,1744.5747498116143,14139.411242306232,70.0,69,,,,-23.561205,-46.7361886,-23.5357661,-46.7079356,,,,1.1125229973970248,4.658283710479736,0.2943524718284607,5916,,,,3090909,77367581,,5760006,181504,,,,,,,
2018-10-26,126,1819.7232820107745,23605.537379086018,90.0,89,,,,-23.5715599,-46.7343857,-23.5372367,-46.7078845,,,,1.1927933655594054,7.018595218658447,0.2222241908311844,4426,56.29999923706055,56.29999923706055,56.29999923706055,4855267,76870674,,3726165,,,,,,,,
2018-10-27,50,1535.628573109902,1975.1010290384293,6.0,5,,,,-23.5384179,-46.7086722,-23.5322386,-46.7078952,,,,1.0583729696514075,6.051980495452881,0.25171107053756714,3799,,,,,81981768,,4156337,,,,,,,,
2018-10-28,133,1946.4666238673317,13647.471697688103,73.0,70,,,,-23.5579826,-46.7132897,-23.5321762,-46.6807766,,,,0.8923810849418198,5.043171405792236,0.07279403507709503,5960,,,,3846954,74989346,,6861256,,,,,,,,
2018-10-29,71,1619.223696439298,2824.7906124591827,26.0,18,,,,-23.5573317,-47.0728512,-22.9054649,-46.661064,,,,3.9173184748648047,26.069847106933594,0.21862764656543732,5307,,,,,64655337,,5240823,337983,,,,,,,
2018-10-30,38,1428.2814601091432,1783.5130328536034,13.0,13,,,,-23.5374569,-46.7142184,-23.5345011,-46.7082479,,,,0.7566665727896523,2.367809772491455,0.06709171831607819,1878,56.5,56.5,56.5,815660,83667678,,1821790,,,,,,,,
2018-10-31,24,1411.4410579944376,605.5364155769348,19.0,19,,,,-23.5358304,-46.7090322,-23.5313921,-46.7078859,,,,16.15071229920778,38.65986633300781,0.08219906687736511,429,,,,1182748,85217252,,,,,,,,,,
2018-11-01,6,1380.5609648270288,131.59419202804565,,,,,,,,,,,,,1.07414713245519,2.9777846336364746,0.6488259434700012,666,,,,,85690878,,564562,,,,,,,,
2018-11-02,120,2078.386656585577,25587.278851389885,70.0,69,,,,-23.5285257,-46.8189338,-23.4138268,-46.7196733,,,,1.2811146895494945,7.513774871826172,0.2569230794906616,3992,,,,4063059,75507818,,5769576,,,,,,,,
2018-11-03,274,2659.796797798269,41456.54549431801,182.0,181,,,,-23.5778292,-46.8192645,-23.4147875,-46.7020629,,,,1.4849483870122864,9.95958137512207,0.1703576296567917,7591,,,,10573553,62336118,,7976419,,,,,,,,
2018-11-04,46,1556.4077066023867,12086.269415736198,33.0,32,,,,-23.574152,-46.7450727,-23.5384102,-46.6938236,,,,1.1614035754857195,6.789281845092773,0.09412871301174164,1121,,,,2015033,79103907,,1218917,,,,,,,,
2018-11-05,122,1822.0139639116724,14860.782604932785,85.0,85,,,,-23.5686346,-46.7083851,-23.5358307,-46.6473395,,,,1.1826402470711188,6.952656269073486,0.026105929166078568,3339,,,,4952723,75711699,,5303142,,,,,,,,
2018-11-06,193,1984.687191484218,27324.262695670128,146.0,123,,,,-23.5725484,-46.7361602,-23.5407101,-46.6610169,,,,1.4418559781594602,9.487161636352539,0.07731015235185623,11557,,,,4512900,71555300,,5062343,207419,,,,,,,
2018-11-07,127,1797.6198944551734,24289.277707457542,75.0,75,,,,-23.5582672,-46.7081267,-23.525507,-46.6361714,,,,1.1080865383963396,7.3933186531066895,0.33978715538978577,5361,,,,3754871,43115926,,4053456,,,,32904441,,,,
2018-11-08,139,1878.6290275336275,21787.123994141817,102.0,90,59.57616593856147,93.375,51.5,-23.5716974,-46.73619,-23.5409353,-46.6614801,,,,1.8097452614918228,11.241474151611328,0.2756885886192322,6531,,,,4144431,50489228,584111,4389053,,,,,11086639,11105865,2400000,402792
2018-11-09,118,1863.479575761218,17258.983035683632,54.0,53,,,,-23.5695468,-46.7354898,-23.5396109,-46.6613112,,,,1.1232276907294194,5.961765289306641,0.25372979044914246,5729,,,,2699000,71930078,,6754139,,,,,,,,
2018-11-10,168,1620.4615259495838,4308.846756696701,86.0,70,,,,-23.5657358,-46.7356178,-23.5344863,-46.7081364,,,,0.7969662773945476,3.764011859893799,0.041877638548612595,13697,,,,1146663,65397606,,6022092,,,,,,,,
2018-11-11,141,1760.344252105448,15089.485905051231,99.0,98,,,,-23.5696224,-46.7314641,-23.534529,-46.6884051,,,,1.688082396989946,8.052159309387207,0.24747200310230255,4223,57.599998474121094,57.599998474121094,57.599998474121094,5365595,73146607,,4537576,,,,,,,,
2018-11-12,163,2060.4627735553613,22673.075563139522,99.0,92,,,,-23.5723642,-46.7361794,-23.5358258,-46.6588261,,,,1.447962980061966,14.062216758728027,0.047555241733789444,10420,,,,3028631,73143903,,9069929,,,,,,,,
2018-11-13,96,1608.6278656811094,19422.5027071468,59.0,59,59.058544752628535,77.0,53.25,-23.5583162,-46.7088876,-23.5357802,-46.6597985,,,,1.333178758456631,16.27745246887207,0.2623597979545593,2842,,,,3728188,57776837,1419245,1974062,,,,,11400000,7339458,1200000,695505
2018-11-14,106,1600.9545510460994,14145.115253090858,67.0,64,,,,-23.565374,-46.709903,-23.5410491,-46.6614387,,,,1.3543602343542662,5.528014659881592,0.06872592121362686,4138,,,,3649981,77906064,,2420422,,,,1397617,,,,
2018-11-15,62,1534.8692939785644,1693.3461846113205,8.0,7,,,,-23.5394202,-46.7134026,-23.5345076,-46.7082022,,,,0.7198043872167508,3.778641700744629,0.25515052676200867,4864,58.400001525878906,58.400001525878906,58.400001525878906,,46131541,,3668631,,,,35919660,,,,
2018-11-16,342,2198.7993712620278,36968.39305126667,310.0,307,,,,-23.5697828,-46.7138,-23.5184774,-46.6804028,,,,1.195492372430289,7.0715765953063965,0.06035146489739418,4366,,,,18017416,65185876,,1987363,,,,,,,,
2018-11-17,301,2368.0362879649874,27778.195387601852,250.0,250,,,,-23.5727141,-46.7311561,-23.535816,-46.6561312,,,,0.9613778805264369,15.473719596862793,0.022639339789748192,5804,,,,14481562,61344625,,6210324,,,,,,,,
2018-11-18,439,3173.5159017096626,123905.80685424805,408.0,392,,,,-23.6533076,-46.7468277,-23.5145143,-46.6565459,,,,5.439439441937949,30.204980850219727,0.25431180000305176,9055,57.599998474121094,57.599998474121094,57.599998474121094,20990421,53255749,,3090853,,,,,,,,
2018-11-19,60,1658.0939004638788,9637.751530885696,41.0,41,,,,-23.577769,-46.7419892,-23.5377491,-46.7098667,,,,1.6625271623371571,9.308713912963867,0.2659095823764801,1161,58.0,58.0,58.0,2763077,80434123,,1016266,,,,,,,,
2018-11-20,150,1776.9091922988737,19039.16331398487,108.0,106,,,,-23.5739815,-46.7384968,-23.5321979,-46.6808715,,,,1.6520191122329984,9.691590309143066,0.2964497208595276,7360,,,,4185000,77142132,,4090986,,,,,,,,
2018-11-21,3,812.3048700183197,,,,,,,,,,,,,,,,,198,,,,,35897028,,34763,,,,,,,,
2018-11-22,,1370.7498779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,4,1381.4504902351982,142.73683381080627,,,,,,,,,,,,,0.7711106819109491,1.8877378702163696,0.5054944753646851,362,57.5,58.0,57.0,,14820333,,280439,,,,,,,,
2018-11-24,112,1756.4864901650049,5055.187245130539,41.0,36,,,,-23.5630467,-46.7477548,-23.5357332,-46.706257,,,,1.5419031508428807,3.9250481128692627,0.04582420364022255,9935,,,,,72727530,,9883410,,,,,,,,
